"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Bow Island","07-June-2020","7.4","ACTUAL","100.0","14.2","ACTUAL","100.0","11.7","AGGREGATED","100.0","84.9","AGGREGATED","0.0","32.1","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","using element [Precip. Weighing]","17.3","AGGREGATED","0.0","25.4","AGGREGATED","100.0","294.5","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","08-June-2020","6.9","ACTUAL","100.0","15.8","ACTUAL","100.0","10.5","AGGREGATED","100.0","80.0","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","1.8","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","0.0","8.6","AGGREGATED","100.0","237.5","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","09-June-2020","6.9","ACTUAL","100.0","19.4","ACTUAL","100.0","13.2","AGGREGATED","100.0","54.5","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.7","AGGREGATED","0.0","19.3","AGGREGATED","100.0","266.9","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","10-June-2020","8.9","ACTUAL","100.0","22.5","ACTUAL","100.0","16.3","AGGREGATED","100.0","49.9","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","0.0","15.2","AGGREGATED","100.0","282.1","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","11-June-2020","9.4","ACTUAL","100.0","24.8","ACTUAL","100.0","17.8","AGGREGATED","100.0","50.9","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","0.0","11.0","AGGREGATED","100.0","238.1","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","12-June-2020","12.9","ACTUAL","100.0","29.8","ACTUAL","100.0","21.5","AGGREGATED","100.0","48.4","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","0.0","18.6","AGGREGATED","100.0","156.5","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","13-June-2020","13.1","ACTUAL","100.0","26.2","ACTUAL","100.0","19.0","AGGREGATED","100.0","66.4","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.2","AGGREGATED","0.0","12.5","AGGREGATED","100.0","8.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","14-June-2020","9.4","ACTUAL","100.0","20.8","ACTUAL","100.0","15.0","AGGREGATED","100.0","49.6","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.7","AGGREGATED","0.0","14.1","AGGREGATED","100.0","235.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","15-June-2020","8.9","ACTUAL","100.0","20.4","ACTUAL","100.0","15.0","AGGREGATED","100.0","42.5","AGGREGATED","0.0","33.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.1","AGGREGATED","0.0","19.6","AGGREGATED","100.0","244.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","16-June-2020","7.0","ACTUAL","100.0","21.1","ACTUAL","100.0","14.2","AGGREGATED","100.0","62.5","AGGREGATED","0.0","36.4","AGGREGATED","using element [Precip. Weighing]","2.5","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","0.0","10.7","AGGREGATED","100.0","303.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","17-June-2020","10.9","ACTUAL","100.0","15.6","ACTUAL","100.0","12.8","AGGREGATED","100.0","85.1","AGGREGATED","0.0","46.9","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","0.0","13.1","AGGREGATED","100.0","327.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","18-June-2020","8.7","ACTUAL","100.0","16.1","ACTUAL","100.0","11.9","AGGREGATED","100.0","73.4","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","4.1","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","0.0","12.2","AGGREGATED","100.0","4.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","19-June-2020","5.9","ACTUAL","100.0","21.6","ACTUAL","100.0","14.5","AGGREGATED","100.0","66.0","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","0.0","7.3","AGGREGATED","100.0","132.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","20-June-2020","8.7","ACTUAL","100.0","25.9","ACTUAL","100.0","17.9","AGGREGATED","100.0","64.4","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.5","AGGREGATED","0.0","8.4","AGGREGATED","100.0","213.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","21-June-2020","13.4","ACTUAL","100.0","24.1","ACTUAL","100.0","18.7","AGGREGATED","100.0","66.1","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","0.0","12.7","AGGREGATED","100.0","330.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","22-June-2020","10.5","ACTUAL","100.0","26.6","ACTUAL","100.0","19.0","AGGREGATED","100.0","64.7","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.2","AGGREGATED","0.0","7.1","AGGREGATED","100.0","202.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","23-June-2020","12.0","ACTUAL","100.0","29.1","ACTUAL","100.0","21.6","AGGREGATED","100.0","59.2","AGGREGATED","0.0","51.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.4","AGGREGATED","0.0","8.9","AGGREGATED","100.0","230.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","24-June-2020","15.6","ACTUAL","100.0","25.8","ACTUAL","100.0","20.0","AGGREGATED","100.0","68.4","AGGREGATED","0.0","52.0","AGGREGATED","using element [Precip. Weighing]","1.0","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","0.0","10.5","AGGREGATED","100.0","255.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","25-June-2020","13.9","ACTUAL","100.0","25.3","ACTUAL","100.0","18.9","AGGREGATED","100.0","67.7","AGGREGATED","0.0","53.5","AGGREGATED","using element [Precip. Weighing]","1.6","AGGREGATED","using element [Precip. Weighing]","8.0","AGGREGATED","0.0","10.0","AGGREGATED","100.0","287.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","26-June-2020","14.3","ACTUAL","100.0","30.5","ACTUAL","100.0","22.5","AGGREGATED","100.0","57.1","AGGREGATED","0.0","53.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","0.0","12.6","AGGREGATED","100.0","235.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","27-June-2020","13.4","ACTUAL","100.0","22.9","ACTUAL","100.0","17.2","AGGREGATED","100.0","73.0","AGGREGATED","0.0","56.5","AGGREGATED","using element [Precip. Weighing]","3.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","0.0","10.2","AGGREGATED","100.0","353.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","28-June-2020","10.3","ACTUAL","100.0","15.2","ACTUAL","100.0","12.8","AGGREGATED","100.0","82.8","AGGREGATED","0.0","70.6","AGGREGATED","using element [Precip. Weighing]","14.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","0.0","12.7","AGGREGATED","100.0","329.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","29-June-2020","11.7","ACTUAL","100.0","17.8","ACTUAL","100.0","13.7","AGGREGATED","100.0","89.4","AGGREGATED","0.0","82.8","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","0.0","10.2","AGGREGATED","100.0","354.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","30-June-2020","11.4","ACTUAL","100.0","18.8","ACTUAL","100.0","14.9","AGGREGATED","100.0","82.8","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","23.3","AGGREGATED","using element [Precip. Weighing]","18.5","AGGREGATED","0.0","16.0","AGGREGATED","100.0","206.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","01-July-2020","10.4","ACTUAL","100.0","21.5","ACTUAL","100.0","15.7","AGGREGATED","100.0","66.5","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.8","AGGREGATED","0.0","13.5","AGGREGATED","100.0","232.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","02-July-2020","9.5","ACTUAL","100.0","22.1","ACTUAL","100.0","15.6","AGGREGATED","100.0","57.9","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.3","AGGREGATED","0.0","18.0","AGGREGATED","100.0","229.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","03-July-2020","6.2","ACTUAL","100.0","26.7","ACTUAL","100.0","17.4","AGGREGATED","100.0","60.2","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","0.0","9.7","AGGREGATED","100.0","180.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","04-July-2020","11.9","ACTUAL","100.0","25.0","ACTUAL","100.0","19.0","AGGREGATED","100.0","59.3","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","0.0","9.0","AGGREGATED","100.0","226.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","05-July-2020","8.9","ACTUAL","100.0","23.0","ACTUAL","100.0","16.3","AGGREGATED","100.0","64.7","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","0.0","6.6","AGGREGATED","100.0","313.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","06-July-2020","8.6","ACTUAL","100.0","26.2","ACTUAL","100.0","18.0","AGGREGATED","100.0","62.6","AGGREGATED","0.0","106.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","0.0","7.9","AGGREGATED","100.0","151.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","07-July-2020","10.9","ACTUAL","100.0","21.4","ACTUAL","100.0","15.9","AGGREGATED","100.0","76.2","AGGREGATED","0.0","107.6","AGGREGATED","using element [Precip. Weighing]","1.6","AGGREGATED","using element [Precip. Weighing]","9.6","AGGREGATED","0.0","14.6","AGGREGATED","100.0","240.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","08-July-2020","10.1","ACTUAL","100.0","17.1","ACTUAL","100.0","13.3","AGGREGATED","100.0","82.9","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","using element [Precip. Weighing]","15.7","AGGREGATED","0.0","20.6","AGGREGATED","100.0","285.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","09-July-2020","7.2","ACTUAL","100.0","23.8","ACTUAL","100.0","16.2","AGGREGATED","100.0","73.3","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","AGGREGATED","0.0","7.6","AGGREGATED","100.0","177.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","10-July-2020","11.0","ACTUAL","100.0","23.9","ACTUAL","100.0","17.4","AGGREGATED","100.0","67.7","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","0.0","9.5","AGGREGATED","100.0","233.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","11-July-2020","10.6","ACTUAL","100.0","27.4","ACTUAL","100.0","18.9","AGGREGATED","100.0","62.3","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","0.0","9.7","AGGREGATED","100.0","188.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","12-July-2020","11.3","ACTUAL","100.0","25.1","ACTUAL","100.0","19.2","AGGREGATED","100.0","53.4","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.7","AGGREGATED","0.0","15.9","AGGREGATED","100.0","251.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","13-July-2020","9.2","ACTUAL","100.0","21.2","ACTUAL","100.0","14.3","AGGREGATED","100.0","67.9","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","0.0","9.7","AGGREGATED","100.0","269.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","14-July-2020","6.1","ACTUAL","100.0","22.6","ACTUAL","100.0","15.0","AGGREGATED","100.0","58.5","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","0.0","10.3","AGGREGATED","100.0","244.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","15-July-2020","10.3","ACTUAL","100.0","25.6","ACTUAL","100.0","17.8","AGGREGATED","100.0","57.6","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","0.0","9.9","AGGREGATED","100.0","295.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","16-July-2020","10.2","ACTUAL","100.0","28.9","ACTUAL","100.0","20.0","AGGREGATED","100.0","60.9","AGGREGATED","0.0","113.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","0.0","9.8","AGGREGATED","100.0","196.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","17-July-2020","11.8","ACTUAL","100.0","24.4","ACTUAL","100.0","18.1","AGGREGATED","100.0","66.3","AGGREGATED","0.0","114.6","AGGREGATED","using element [Precip. Weighing]","1.0","AGGREGATED","using element [Precip. Weighing]","7.3","AGGREGATED","0.0","7.4","AGGREGATED","100.0","313.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","18-July-2020","10.4","ACTUAL","100.0","23.8","ACTUAL","100.0","17.1","AGGREGATED","100.0","66.2","AGGREGATED","0.0","115.2","AGGREGATED","using element [Precip. Weighing]","0.7","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","0.0","11.0","AGGREGATED","100.0","301.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","19-July-2020","12.7","ACTUAL","100.0","24.5","ACTUAL","100.0","18.1","AGGREGATED","100.0","65.2","AGGREGATED","0.0","116.3","AGGREGATED","using element [Precip. Weighing]","1.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","0.0","11.3","AGGREGATED","100.0","67.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","20-July-2020","11.2","ACTUAL","100.0","23.5","ACTUAL","100.0","17.6","AGGREGATED","100.0","69.4","AGGREGATED","0.0","116.8","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","0.0","8.7","AGGREGATED","100.0","298.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","21-July-2020","9.8","ACTUAL","100.0","29.4","ACTUAL","100.0","19.5","AGGREGATED","100.0","64.4","AGGREGATED","0.0","116.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","0.0","11.0","AGGREGATED","100.0","168.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","22-July-2020","14.2","ACTUAL","100.0","32.7","ACTUAL","100.0","23.2","AGGREGATED","100.0","53.5","AGGREGATED","0.0","116.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.9","AGGREGATED","0.0","12.0","AGGREGATED","100.0","170.9","AGGREGATED","100.0","0.0","COMPUTED",""
