"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Fincastle IMCIN","02-June-2018","7.2","ACTUAL","100.0","21.9","ACTUAL","100.0","15.7","AGGREGATED","100.0","53.8","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","100.0","18.1","AGGREGATED","100.0","267.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","03-June-2018","8.0","ACTUAL","100.0","25.8","ACTUAL","100.0","17.3","AGGREGATED","100.0","54.1","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","12.7","AGGREGATED","100.0","223.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","04-June-2018","14.6","ACTUAL","100.0","24.9","ACTUAL","100.0","19.1","AGGREGATED","100.0","47.6","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.2","AGGREGATED","100.0","21.4","AGGREGATED","100.0","252.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","05-June-2018","5.4","ACTUAL","100.0","22.2","ACTUAL","100.0","14.7","AGGREGATED","100.0","53.3","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.4","AGGREGATED","100.0","11.6","AGGREGATED","100.0","237.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","06-June-2018","7.2","ACTUAL","100.0","26.8","ACTUAL","100.0","17.3","AGGREGATED","100.0","44.2","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.2","AGGREGATED","100.0","10.4","AGGREGATED","100.0","254.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","07-June-2018","7.9","ACTUAL","100.0","29.0","ACTUAL","100.0","19.3","AGGREGATED","100.0","52.7","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","11.9","AGGREGATED","100.0","182.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","08-June-2018","12.7","ACTUAL","100.0","28.6","ACTUAL","100.0","21.1","AGGREGATED","100.0","47.1","AGGREGATED","100.0","25.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","15.9","AGGREGATED","100.0","235.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","09-June-2018","12.0","ACTUAL","100.0","31.5","ACTUAL","100.0","19.0","AGGREGATED","100.0","63.8","AGGREGATED","100.0","33.5","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","15.8","AGGREGATED","100.0","198.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","10-June-2018","9.3","ACTUAL","100.0","17.8","ACTUAL","100.0","13.4","AGGREGATED","100.0","56.1","AGGREGATED","100.0","36.2","AGGREGATED","using element [Precip. Weighing]","2.7","AGGREGATED","using element [Precip. Weighing]","19.4","AGGREGATED","100.0","29.7","AGGREGATED","100.0","251.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","11-June-2018","7.2","ACTUAL","100.0","18.4","ACTUAL","100.0","13.0","AGGREGATED","100.0","39.8","AGGREGATED","100.0","36.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.1","AGGREGATED","100.0","27.6","AGGREGATED","100.0","268.9","AGGREGATED","100.0","0.0","COMPUTED",""
