"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Bow Island","03-June-2018","8.2","ACTUAL","100.0","25.9","ACTUAL","100.0","17.5","AGGREGATED","100.0","53.5","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","10.2","AGGREGATED","100.0","230.7","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","04-June-2018","12.1","ACTUAL","100.0","27.6","ACTUAL","100.0","20.3","AGGREGATED","100.0","42.9","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.0","AGGREGATED","100.0","18.6","AGGREGATED","100.0","233.7","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","05-June-2018","6.0","ACTUAL","100.0","22.9","ACTUAL","100.0","15.2","AGGREGATED","100.0","51.7","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","8.7","AGGREGATED","100.0","227.9","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","06-June-2018","8.2","ACTUAL","100.0","26.7","ACTUAL","100.0","18.0","AGGREGATED","100.0","40.1","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","8.0","AGGREGATED","100.0","233.4","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","07-June-2018","7.9","ACTUAL","100.0","27.8","ACTUAL","100.0","19.0","AGGREGATED","100.0","55.0","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","100.0","14.0","AGGREGATED","100.0","147.6","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","08-June-2018","12.2","ACTUAL","100.0","29.5","ACTUAL","100.0","21.7","AGGREGATED","100.0","47.4","AGGREGATED","100.0","22.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","100.0","13.8","AGGREGATED","100.0","217.0","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","09-June-2018","11.4","ACTUAL","100.0","32.7","ACTUAL","100.0","19.7","AGGREGATED","100.0","65.7","AGGREGATED","100.0","30.1","AGGREGATED","using element [Precip. Weighing]","8.1","AGGREGATED","using element [Precip. Weighing]","14.7","AGGREGATED","100.0","18.9","AGGREGATED","100.0","160.3","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","10-June-2018","8.5","ACTUAL","100.0","18.7","ACTUAL","100.0","13.6","AGGREGATED","100.0","58.6","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","2.6","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","23.7","AGGREGATED","100.0","248.8","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","11-June-2018","5.7","ACTUAL","100.0","18.7","ACTUAL","100.0","12.6","AGGREGATED","100.0","43.5","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.8","AGGREGATED","100.0","22.4","AGGREGATED","100.0","258.0","AGGREGATED","100.0","1.7","COMPUTED",""
"Bow Island","12-June-2018","8.5","ACTUAL","100.0","22.1","ACTUAL","100.0","15.4","AGGREGATED","100.0","35.3","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.0","AGGREGATED","100.0","21.6","AGGREGATED","100.0","267.4","AGGREGATED","100.0","1.7","COMPUTED",""
