"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Lethbridge Demo Farm IMCIN","02-June-2018","10.4","ACTUAL","100.0","21.8","ACTUAL","100.0","16.2","AGGREGATED","100.0","44.1","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.8","AGGREGATED","100.0","29.1","AGGREGATED","100.0","259.3","AGGREGATED","100.0","6.8","COMPUTED",""
"Lethbridge Demo Farm IMCIN","03-June-2018","6.6","ACTUAL","100.0","27.3","ACTUAL","100.0","17.5","AGGREGATED","100.0","49.3","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","8.6","AGGREGATED","100.0","206.1","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","04-June-2018","12.8","ACTUAL","100.0","24.2","ACTUAL","100.0","19.1","AGGREGATED","100.0","42.2","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.2","AGGREGATED","100.0","25.5","AGGREGATED","100.0","246.2","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","05-June-2018","4.7","ACTUAL","100.0","22.1","ACTUAL","100.0","14.5","AGGREGATED","100.0","46.7","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.8","AGGREGATED","100.0","14.3","AGGREGATED","100.0","244.3","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","06-June-2018","5.3","ACTUAL","100.0","25.4","ACTUAL","100.0","16.6","AGGREGATED","100.0","41.1","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","14.9","AGGREGATED","100.0","226.0","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","07-June-2018","6.5","ACTUAL","100.0","28.3","ACTUAL","100.0","18.5","AGGREGATED","100.0","47.7","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.8","AGGREGATED","100.0","7.9","AGGREGATED","100.0","197.9","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","08-June-2018","13.1","ACTUAL","100.0","28.3","ACTUAL","100.0","21.4","AGGREGATED","100.0","39.5","AGGREGATED","100.0","24.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.6","AGGREGATED","100.0","19.5","AGGREGATED","100.0","232.4","AGGREGATED","100.0","5.1","COMPUTED",""
"Lethbridge Demo Farm IMCIN","09-June-2018","8.1","ACTUAL","100.0","26.2","ACTUAL","100.0","17.0","AGGREGATED","100.0","60.0","AGGREGATED","100.0","28.7","AGGREGATED","using element [Precip. Weighing]","4.7","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","11.6","AGGREGATED","100.0","228.4","AGGREGATED","100.0","3.4","COMPUTED",""
"Lethbridge Demo Farm IMCIN","10-June-2018","9.1","ACTUAL","100.0","16.8","ACTUAL","100.0","12.7","AGGREGATED","100.0","53.1","AGGREGATED","100.0","31.0","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","25.0","AGGREGATED","100.0","36.0","AGGREGATED","100.0","244.1","AGGREGATED","100.0","1.7","COMPUTED",""
"Lethbridge Demo Farm IMCIN","11-June-2018","7.6","ACTUAL","100.0","18.2","ACTUAL","100.0","12.6","AGGREGATED","100.0","36.1","AGGREGATED","100.0","31.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","26.8","AGGREGATED","100.0","38.7","AGGREGATED","100.0","253.9","AGGREGATED","100.0","1.7","COMPUTED",""
